bill_id,date,customer_name,city,phone_number,product_name,category,quantity,price_per_unit,total_amount
4590,24-07-2023,Melissa West,Mumbai,9.1645E+11,Body Lotion,Cosmetics,4,200,800
1324,10-04-2023,Heidi Sutton,Lucknow,9.18098E+11,Sugar,Grocery,2,30,60
2040,09-10-2023,Angel Guzman,Mumbai,9.10417E+11,Perfume,Beauty,5,80,400
2193,27-05-2022,Derek Russell MD,Kolkata,9.17018E+11,Frooti,Cold Drink,6,30,180
9809,16-05-2023,Allison Noble,Chennai,9.19508E+11,Rice,Grocery,2,100,200
6730,23-12-2022,Stephen Cooper,Jaipur,9.14829E+11,Body Lotion,Cosmetics,4,200,800
3788,22-06-2022,Billy Quinn,Chennai,9.14816E+11,Hair Gel,Cosmetics,10,150,1500
2600,09-12-2022,Nancy Baker,Delhi,9.13815E+11,Shampoo,Beauty,7,40,280
5601,19-10-2023,Amber Green,Mumbai,9.12093E+11,Sugar,Grocery,10,30,300
5679,27-02-2022,Jason Smith,Hyderabad,9.16119E+11,Perfume,Beauty,1,80,80
3959,06-07-2023,Janet Williams,Bangalore,9.12317E+11,Face Cream,Cosmetics,8,100,800
8839,27-03-2022,Drew Johnson,Kolkata,9.10884E+11,Hair Spray,Cosmetics,10,230,2300
5597,30-10-2023,Jeremy Johnson,Kolkata,9.16576E+11,Lipstick,Beauty,3,40,120
1936,02-11-2023,Mark Bray,Lucknow,9.12395E+11,Perfume,Beauty,10,80,800
6609,20-09-2023,Adam Perez,Kolkata,9.14384E+11,Rice,Grocery,5,100,500
1935,16-09-2023,Joseph Holt,Chennai,9.18543E+11,Shampoo,Beauty,8,40,320
2589,21-08-2023,Michael Snyder,Pune,9.11072E+11,Pepsi,Cold Drink,7,20,140
1378,12-01-2022,Barbara Johnson,Ahmedabad,9.10425E+11,Shampoo,Beauty,10,40,400
3556,02-09-2022,Lucas Lowery,Kolkata,9.19543E+11,Wheat,Grocery,7,120,840
9188,13-06-2022,Brittany Buck,Jaipur,9.19997E+11,Bath Soap,Cosmetics,2,80,160
6780,06-05-2022,Robert Mendez,Kolkata,9.14141E+11,Face Cream,Cosmetics,4,100,400
7320,18-07-2023,Adam Foster,Ahmedabad,9.13389E+11,Pepsi,Cold Drink,2,20,40
5358,04-06-2022,Amy Jones,Hyderabad,9.12424E+11,Face Cream,Cosmetics,7,100,700
6152,14-12-2022,Daniel Grant,Delhi,9.11948E+11,Body Lotion,Cosmetics,7,200,1400
3727,20-12-2022,Jo Brady,Ahmedabad,9.12818E+11,Sprite,Cold Drink,1,30,30
6455,11-02-2022,Danielle Williams,Chennai,9.16451E+11,Pepsi,Cold Drink,7,20,140
4977,21-05-2023,Jody Hall,Kolkata,9.13782E+11,Body Lotion,Cosmetics,8,200,1600
2191,15-04-2022,Kenneth Morgan,Pune,9.10367E+11,Coca-Cola,Cold Drink,5,40,200
7996,29-10-2022,Yolanda Morales,Mumbai,9.14842E+11,Body Lotion,Cosmetics,5,200,1000
8148,30-03-2023,Raymond Little,Lucknow,9.195E+11,Lipstick,Beauty,5,40,200
7841,18-03-2022,Ruth Hall,Mumbai,9.11905E+11,Wheat,Grocery,7,120,840
2182,08-02-2023,Matthew Walsh,Mumbai,9.19095E+11,Sprite,Cold Drink,6,30,180
3144,14-08-2023,Brittney Smith,Mumbai,9.13061E+11,Perfume,Beauty,10,80,800
2999,28-07-2023,Dustin Kirk,Jaipur,9.12046E+11,Daal,Grocery,7,130,910
1342,08-05-2023,Gloria Hawkins,Bangalore,9.11283E+11,Mazaa,Cold Drink,6,20,120
6333,27-08-2022,Andrew Cook,Lucknow,9.19822E+11,Face Cream,Cosmetics,7,100,700
3592,19-12-2022,Kathy Sherman,Chennai,9.11154E+11,Face Cream,Cosmetics,6,100,600
8595,20-02-2022,Elizabeth Webb,Delhi,9.10891E+11,Mazaa,Cold Drink,1,20,20
3399,04-09-2022,April Smith,Delhi,9.17935E+11,Sprite,Cold Drink,3,30,90
7541,16-06-2022,Darren Pitts,Jaipur,9.12101E+11,Mazaa,Cold Drink,6,20,120
6735,20-07-2023,Linda Sandoval,Hyderabad,9.1088E+11,Mazaa,Cold Drink,6,20,120
2233,30-07-2022,Ryan Bartlett,Pune,9.13671E+11,Body Lotion,Cosmetics,6,200,1200
7436,30-06-2023,Jose Lowery,Lucknow,9.19452E+11,Hair Gel,Cosmetics,6,150,900
1554,02-12-2022,Lisa Huber,Kolkata,9.18755E+11,Shampoo,Beauty,5,40,200
9820,06-03-2022,Sarah Brooks,Mumbai,9.13347E+11,Rice,Grocery,9,100,900
8594,19-10-2022,Sarah Blackburn,Mumbai,9.10265E+11,Bath Soap,Cosmetics,5,80,400
2483,30-11-2022,Jennifer Doyle,Lucknow,9.189E+11,Mazaa,Cold Drink,7,20,140
5872,17-04-2022,Kimberly Clark,Lucknow,9.10403E+11,Body Lotion,Cosmetics,4,200,800
3375,20-06-2022,Mary Spencer,Kolkata,9.16716E+11,Tea,Grocery,10,100,1000
8310,12-11-2022,Christopher Moore,Delhi,9.10828E+11,Body Lotion,Cosmetics,5,200,1000
9897,08-08-2023,Bob Williams,Pune,9.14275E+11,Sugar,Grocery,10,30,300
3642,07-01-2023,Robin Mcfarland,Bangalore,9.13447E+11,Frooti,Cold Drink,1,30,30
3911,11-09-2022,Taylor Davis,Chennai,9.17266E+11,Mazaa,Cold Drink,10,20,200
4887,21-01-2022,Joel Jones,Hyderabad,9.13698E+11,Lipstick,Beauty,6,40,240
9663,02-04-2022,Andrea Parker,Kolkata,9.1012E+11,Lipstick,Beauty,3,40,120
2761,14-02-2023,Ronald Conrad,Kolkata,9.12835E+11,Coca-Cola,Cold Drink,10,40,400
3937,13-08-2022,Austin Taylor,Kolkata,9.13064E+11,Rice,Grocery,10,100,1000
2143,30-10-2022,Michelle Williams,Bangalore,9.15007E+11,Lipstick,Beauty,8,40,320
2199,18-02-2023,Lawrence Deleon,Pune,9.13382E+11,Hair Spray,Cosmetics,7,230,1610
9347,15-11-2022,Bryan Mann,Lucknow,9.13261E+11,Mazaa,Cold Drink,6,20,120
3542,04-12-2022,Mrs. Alyssa Gardner MD,Pune,9.1454E+11,Bath Soap,Cosmetics,10,80,800
2904,08-04-2023,Haley Stanley,Hyderabad,9.17007E+11,Face Cream,Cosmetics,9,100,900
4167,22-05-2023,Jeffrey Johnson,Ahmedabad,9.19429E+11,Perfume,Beauty,6,80,480
5948,19-04-2023,Jamie Williams,Kolkata,9.19144E+11,Sprite,Cold Drink,8,30,240
1389,11-01-2022,Sandra Smith MD,Jaipur,9.11256E+11,Lipstick,Beauty,10,40,400
9705,21-02-2023,Randy Hanson,Ahmedabad,9.17743E+11,Lipstick,Beauty,5,40,200
9929,29-03-2023,Gregory Price,Mumbai,9.15994E+11,Shampoo,Beauty,1,40,40
1423,25-06-2023,Angelica King,Jaipur,9.16049E+11,Bath Soap,Cosmetics,7,80,560
9569,15-12-2022,Mrs. Melissa Hill,Mumbai,9.17746E+11,Body Lotion,Cosmetics,3,200,600
2318,02-02-2022,Terri Freeman,Chennai,9.15516E+11,Tea,Grocery,10,100,1000
8331,08-12-2023,Jaclyn Gonzalez,Hyderabad,9.17175E+11,Wheat,Grocery,10,120,1200
9189,19-08-2022,Melissa Reid,Jaipur,9.10489E+11,Tea,Grocery,6,100,600
6085,07-06-2023,James Johnson,Pune,9.19197E+11,Body Lotion,Cosmetics,9,200,1800
2348,12-05-2022,Laura Davis,Ahmedabad,9.12438E+11,Frooti,Cold Drink,10,30,300
4708,28-05-2023,Alexis Strickland,Ahmedabad,9.11464E+11,Lipstick,Beauty,9,40,360
5818,26-12-2023,Alicia Stewart,Lucknow,9.1097E+11,Frooti,Cold Drink,7,30,210
5782,11-03-2022,Timothy Clark,Mumbai,9.11579E+11,Body Lotion,Cosmetics,7,200,1400
4774,10-10-2022,John Soto,Kolkata,9.13199E+11,Lipstick,Beauty,4,40,160
7866,29-09-2022,Daniel Rocha,Delhi,9.13908E+11,Perfume,Beauty,4,80,320
1948,09-10-2022,David Garcia,Kolkata,9.16699E+11,Frooti,Cold Drink,7,30,210
1502,27-01-2022,Jason Austin,Pune,9.14904E+11,Rice,Grocery,5,100,500
8404,24-08-2022,Daniel Morales,Lucknow,9.10615E+11,Coca-Cola,Cold Drink,8,40,320
5634,26-07-2023,Ashley Norman,Jaipur,9.1234E+11,Daal,Grocery,10,130,1300
9355,19-02-2022,Laura Ellis,Mumbai,9.13853E+11,Bath Soap,Cosmetics,1,80,80
7407,09-12-2023,Ashley Park,Kolkata,9.15735E+11,Daal,Grocery,1,130,130
7429,17-12-2022,Jacqueline Watts DDS,Delhi,9.11251E+11,Pepsi,Cold Drink,10,20,200
3754,29-08-2023,Melissa Maldonado,Ahmedabad,9.16683E+11,Rice,Grocery,2,100,200
4589,08-07-2022,Cynthia Smith,Ahmedabad,9.1062E+11,Perfume,Beauty,7,80,560
1061,16-11-2023,Melissa Spencer,Bangalore,9.17253E+11,Bath Soap,Cosmetics,2,80,160
8891,06-12-2023,Anthony Robinson,Bangalore,9.18956E+11,Rice,Grocery,5,100,500
2934,18-04-2023,Kenneth Robles,Hyderabad,9.11889E+11,Rice,Grocery,9,100,900
8903,11-04-2023,Crystal Duran,Mumbai,9.122E+11,Body Lotion,Cosmetics,8,200,1600
3543,01-10-2023,Jackson Lopez,Ahmedabad,9.1605E+11,Perfume,Beauty,1,80,80
2532,01-02-2023,Brenda Coleman,Hyderabad,9.13318E+11,Mazaa,Cold Drink,1,20,20
3829,21-11-2023,Erik Shaw,Chennai,9.168E+11,Mazaa,Cold Drink,9,20,180
5575,27-06-2022,Nicole Hunter,Jaipur,9.13667E+11,Sugar,Grocery,10,30,300
4716,08-07-2022,Joshua Knight,Pune,9.19209E+11,Shampoo,Beauty,5,40,200
4103,09-04-2023,Tony Webster,Mumbai,9.10994E+11,Body Lotion,Cosmetics,9,200,1800
8628,01-11-2022,William Garcia,Jaipur,9.11522E+11,Shampoo,Beauty,2,40,80
8233,09-04-2023,Vincent Martin,Bangalore,9.18566E+11,Coca-Cola,Cold Drink,3,40,120
4311,27-07-2023,Eric Leonard,Bangalore,9.12398E+11,Coca-Cola,Cold Drink,6,40,240
3029,07-03-2023,Amy Schmitt,Kolkata,9.10826E+11,Tea,Grocery,5,100,500
6072,24-03-2023,Amanda Bowman,Lucknow,9.12796E+11,Tea,Grocery,9,100,900
5579,14-10-2023,Andrea Thomas,Jaipur,9.13889E+11,Sugar,Grocery,3,30,90
8858,01-04-2022,Andrew Taylor,Ahmedabad,9.10093E+11,Perfume,Beauty,6,80,480
7108,24-08-2023,Ryan Brennan,Delhi,9.10652E+11,Hair Spray,Cosmetics,4,230,920
7818,11-09-2023,Ashley Wright,Delhi,9.12135E+11,Frooti,Cold Drink,9,30,270
2923,01-01-2023,Mary Washington,Kolkata,9.11758E+11,Lipstick,Beauty,6,40,240
2195,28-05-2023,Michael Howard,Chennai,9.15825E+11,Rice,Grocery,10,100,1000
1919,19-09-2022,Rebecca Ortega,Pune,9.13493E+11,Daal,Grocery,9,130,1170
6122,05-09-2022,Casey Foster,Kolkata,9.11495E+11,Tea,Grocery,2,100,200
5116,03-11-2023,Shannon Dixon,Pune,9.1939E+11,Pepsi,Cold Drink,8,20,160
6829,28-10-2023,Michael Bryant,Pune,9.10718E+11,Sprite,Cold Drink,6,30,180
6198,01-06-2022,Angela Gould,Ahmedabad,9.12923E+11,Lipstick,Beauty,2,40,80
3546,20-07-2022,Derek Hart,Ahmedabad,9.13153E+11,Tea,Grocery,7,100,700
4264,21-01-2023,Angelica Bates,Pune,9.14585E+11,Hair Spray,Cosmetics,7,230,1610
9579,11-05-2022,Jacob Harris,Pune,9.16735E+11,Hair Gel,Cosmetics,1,150,150
6920,07-08-2022,Matthew Jackson,Ahmedabad,9.19444E+11,Lipstick,Beauty,10,40,400
3538,11-08-2023,Erika Hardin,Lucknow,9.19976E+11,Frooti,Cold Drink,10,30,300
5981,06-02-2023,Jordan Christian MD,Bangalore,9.12218E+11,Lipstick,Beauty,3,40,120
2451,17-04-2023,Justin Mooney DVM,Lucknow,9.11791E+11,Sprite,Cold Drink,9,30,270
4423,26-05-2022,Lisa Stein,Delhi,9.11176E+11,Rice,Grocery,5,100,500
7826,11-02-2023,Theresa Johnson,Jaipur,9.1472E+11,Perfume,Beauty,7,80,560
5067,06-08-2022,Lawrence Rose,Delhi,9.15344E+11,Body Lotion,Cosmetics,10,200,2000
2224,22-02-2022,Justin Logan,Hyderabad,9.10269E+11,Perfume,Beauty,3,80,240
3964,05-08-2023,Patricia Matthews,Kolkata,9.17048E+11,Rice,Grocery,2,100,200
3402,27-10-2022,Jeremy Wagner,Chennai,9.14669E+11,Mazaa,Cold Drink,8,20,160
9976,21-03-2023,Julia Flynn,Jaipur,9.11436E+11,Mazaa,Cold Drink,9,20,180
8696,19-10-2023,Danielle Graham,Delhi,9.10988E+11,Shampoo,Beauty,10,40,400
9629,19-07-2023,Carla Harris,Delhi,9.16496E+11,Pepsi,Cold Drink,1,20,20
2842,05-12-2022,Shawn Ray,Chennai,9.18444E+11,Lipstick,Beauty,2,40,80
5179,24-02-2022,Joy Campbell,Hyderabad,9.11836E+11,Shampoo,Beauty,2,40,80
6202,01-05-2022,Michael White,Delhi,9.17136E+11,Body Lotion,Cosmetics,1,200,200
3023,17-05-2023,Rebecca Moore,Kolkata,9.14442E+11,Frooti,Cold Drink,5,30,150
1542,04-06-2023,Justin Martinez,Delhi,9.14155E+11,Hair Gel,Cosmetics,3,150,450
2786,05-11-2022,Nicole Mckay,Kolkata,9.13935E+11,Hair Gel,Cosmetics,2,150,300
2563,01-10-2023,Cassandra Berry,Jaipur,9.11432E+11,Hair Spray,Cosmetics,4,230,920
5668,13-07-2023,Bradley Savage,Lucknow,9.1849E+11,Sugar,Grocery,5,30,150
5518,04-02-2022,Dr. Sonia White,Ahmedabad,9.16635E+11,Perfume,Beauty,2,80,160
7150,17-10-2023,John Pruitt,Pune,9.1702E+11,Wheat,Grocery,2,120,240
9081,15-09-2022,Hannah Allen,Bangalore,9.10876E+11,Pepsi,Cold Drink,7,20,140
1386,01-01-2022,Kathryn Reed,Lucknow,9.11237E+11,Hair Spray,Cosmetics,4,230,920
3835,07-07-2022,Michele Thompson,Mumbai,9.10177E+11,Tea,Grocery,3,100,300
5381,04-06-2023,Larry Barrett,Pune,9.16562E+11,Coca-Cola,Cold Drink,10,40,400
4030,05-04-2022,Jasmin Wilkerson,Lucknow,9.12733E+11,Perfume,Beauty,8,80,640
8977,20-10-2023,Todd Curtis,Lucknow,9.18191E+11,Daal,Grocery,9,130,1170
3767,18-07-2022,Stacy Bernard,Ahmedabad,9.14273E+11,Coca-Cola,Cold Drink,10,40,400
1235,05-10-2023,Matthew Moore,Bangalore,9.15684E+11,Pepsi,Cold Drink,8,20,160
1856,13-09-2023,Michelle Cox,Bangalore,9.15676E+11,Pepsi,Cold Drink,4,20,80
9124,25-01-2022,Nicholas Castillo,Bangalore,9.1484E+11,Rice,Grocery,10,100,1000
7354,01-09-2022,John Mitchell,Mumbai,9.16294E+11,Face Cream,Cosmetics,5,100,500
6721,15-08-2022,Beth Johnson,Jaipur,9.1331E+11,Mazaa,Cold Drink,3,20,60
5578,07-08-2023,Mark Snyder,Hyderabad,9.15091E+11,Pepsi,Cold Drink,8,20,160
3302,09-09-2022,Charles Terry,Chennai,9.1613E+11,Sprite,Cold Drink,3,30,90
5215,17-06-2022,Joshua Owens,Jaipur,9.15212E+11,Lipstick,Beauty,2,40,80
9816,03-04-2022,Ashley Parks,Hyderabad,9.19278E+11,Face Cream,Cosmetics,7,100,700
8192,29-05-2023,Jennifer Wagner,Mumbai,9.16894E+11,Hair Gel,Cosmetics,4,150,600
1334,19-06-2022,Alicia Ramirez,Ahmedabad,9.12486E+11,Hair Spray,Cosmetics,5,230,1150
9740,27-10-2022,Stephanie Nolan,Hyderabad,9.16285E+11,Rice,Grocery,4,100,400
4732,02-03-2023,Pamela Davis,Hyderabad,9.16368E+11,Daal,Grocery,4,130,520
1354,21-07-2023,Stephanie Sanchez,Pune,9.19384E+11,Tea,Grocery,1,100,100
3619,30-01-2023,Michelle Gibson,Ahmedabad,9.10451E+11,Sprite,Cold Drink,4,30,120
4813,20-02-2022,Jamie Ball,Mumbai,9.16369E+11,Sugar,Grocery,2,30,60
6702,16-09-2022,Kendra Hernandez,Chennai,9.12899E+11,Coca-Cola,Cold Drink,1,40,40
7824,25-03-2023,Dwayne Thompson,Bangalore,9.17184E+11,Perfume,Beauty,3,80,240
4417,02-12-2023,Susan Rogers,Pune,9.19104E+11,Lipstick,Beauty,5,40,200
4807,17-02-2023,Christopher Compton,Bangalore,9.19707E+11,Rice,Grocery,9,100,900
6649,24-02-2023,Kaitlin Simmons,Delhi,9.19502E+11,Perfume,Beauty,9,80,720
6336,04-04-2023,Christina Miller,Pune,9.11898E+11,Face Cream,Cosmetics,9,100,900
9534,02-01-2023,Janet Stewart,Mumbai,9.10928E+11,Perfume,Beauty,10,80,800
4216,12-02-2023,Laura Bennett,Kolkata,9.12275E+11,Daal,Grocery,2,130,260
8576,27-11-2022,Megan Meza,Lucknow,9.12063E+11,Shampoo,Beauty,1,40,40
8803,06-03-2023,Lori Martin,Bangalore,9.13567E+11,Coca-Cola,Cold Drink,3,40,120
2514,14-08-2023,Frank Jackson,Pune,9.18594E+11,Tea,Grocery,7,100,700
7733,07-07-2023,Richard White,Chennai,9.19433E+11,Sugar,Grocery,9,30,270
5080,03-09-2023,Tiffany Stout,Pune,9.14358E+11,Hair Gel,Cosmetics,5,150,750
1349,18-03-2023,Christina Lynn,Mumbai,9.17367E+11,Daal,Grocery,4,130,520
2523,02-06-2022,Allen Nguyen,Lucknow,9.14341E+11,Mazaa,Cold Drink,2,20,40
5720,19-05-2023,Thomas Acosta,Hyderabad,9.18237E+11,Perfume,Beauty,2,80,160
8607,16-01-2023,Joshua Bernard,Bangalore,9.17685E+11,Bath Soap,Cosmetics,5,80,400
1908,30-09-2023,Ashley Hall,Kolkata,9.11873E+11,Lipstick,Beauty,2,40,80
4297,16-03-2023,Dominic Robertson,Pune,9.18485E+11,Bath Soap,Cosmetics,6,80,480
3415,24-10-2023,Brian Jones,Ahmedabad,9.15853E+11,Perfume,Beauty,1,80,80
1010,31-01-2023,Catherine Randall,Mumbai,9.14409E+11,Shampoo,Beauty,1,40,40
5596,01-05-2022,Kerry Scott,Jaipur,9.11471E+11,Tea,Grocery,3,100,300
6766,13-03-2023,Jacob Ball,Kolkata,9.10807E+11,Rice,Grocery,4,100,400
1974,11-08-2022,Emily Dixon,Kolkata,9.14666E+11,Coca-Cola,Cold Drink,2,40,80
8298,12-12-2023,Dr. Peter Middleton MD,Mumbai,9.19548E+11,Daal,Grocery,4,130,520
2729,21-05-2023,Chris Tran,Chennai,9.12858E+11,Perfume,Beauty,8,80,640
3847,05-07-2023,Megan Mclaughlin,Hyderabad,9.12632E+11,Bath Soap,Cosmetics,8,80,640
6357,14-05-2022,Shannon Barnes,Jaipur,9.10663E+11,Mazaa,Cold Drink,5,20,100
9662,18-09-2023,Sarah Green,Kolkata,9.16927E+11,Daal,Grocery,10,130,1300
7063,02-01-2023,Ivan Lee,Pune,9.12699E+11,Body Lotion,Cosmetics,10,200,2000
5211,20-07-2022,Gina Massey,Kolkata,9.17129E+11,Shampoo,Beauty,9,40,360
9963,05-01-2023,Nicole Brown,Delhi,9.16675E+11,Coca-Cola,Cold Drink,9,40,360
4854,12-07-2022,Matthew Pittman,Kolkata,9.1471E+11,Body Lotion,Cosmetics,7,200,1400
2034,04-02-2023,Scott Fitzgerald,Delhi,9.10572E+11,Rice,Grocery,6,100,600
4456,07-12-2023,David Nichols,Kolkata,9.15996E+11,Pepsi,Cold Drink,3,20,60
2812,25-02-2022,Curtis Melton,Mumbai,9.14822E+11,Perfume,Beauty,4,80,320
6670,19-12-2022,Samantha Hinton,Jaipur,9.11308E+11,Sugar,Grocery,5,30,150
1975,18-06-2023,Shannon Lee,Hyderabad,9.16082E+11,Hair Gel,Cosmetics,10,150,1500
8854,07-02-2022,Jose Brown,Ahmedabad,9.10607E+11,Body Lotion,Cosmetics,9,200,1800
4812,23-10-2023,Eric Martin,Chennai,9.11669E+11,Pepsi,Cold Drink,3,20,60
2768,22-12-2023,Judy Jones,Kolkata,9.16482E+11,Pepsi,Cold Drink,3,20,60
5410,13-05-2022,Jason Whitaker,Mumbai,9.13085E+11,Sugar,Grocery,10,30,300
5189,16-09-2022,Kelli Jackson,Chennai,9.14987E+11,Lipstick,Beauty,3,40,120
7982,19-03-2023,Isaac Smith,Pune,9.13606E+11,Rice,Grocery,3,100,300
4096,07-05-2023,Robert Carney,Kolkata,9.19394E+11,Wheat,Grocery,6,120,720
7616,25-08-2022,Brian Hill,Ahmedabad,9.1689E+11,Pepsi,Cold Drink,4,20,80
6789,27-06-2022,Debbie Garcia,Kolkata,9.10296E+11,Wheat,Grocery,5,120,600
6420,26-02-2023,Jack Bowman,Chennai,9.15685E+11,Sprite,Cold Drink,1,30,30
2090,15-03-2023,Virginia Green,Ahmedabad,9.18885E+11,Hair Spray,Cosmetics,1,230,230
2437,18-10-2022,Dustin Nunez,Kolkata,9.10286E+11,Rice,Grocery,6,100,600
3183,22-03-2022,Lance Ramsey,Lucknow,9.18359E+11,Coca-Cola,Cold Drink,3,40,120
2704,04-12-2023,Julie Harrison,Kolkata,9.18488E+11,Frooti,Cold Drink,2,30,60
3021,21-08-2023,Steven Willis,Chennai,9.10564E+11,Hair Gel,Cosmetics,3,150,450
7551,25-05-2023,Michelle Williams,Mumbai,9.17142E+11,Mazaa,Cold Drink,7,20,140
8992,18-05-2022,Kristen Gonzalez,Mumbai,9.17702E+11,Coca-Cola,Cold Drink,6,40,240
1915,15-10-2023,Michael Braun,Delhi,9.12727E+11,Pepsi,Cold Drink,6,20,120
7878,14-06-2023,Kevin Garcia,Kolkata,9.12544E+11,Mazaa,Cold Drink,9,20,180
4123,11-04-2023,James Shaw,Bangalore,9.19255E+11,Mazaa,Cold Drink,5,20,100
4296,19-08-2023,Mrs. Teresa Williams,Hyderabad,9.13932E+11,Perfume,Beauty,3,80,240
4570,23-03-2023,Jamie Thomas,Bangalore,9.11052E+11,Rice,Grocery,4,100,400
1391,07-01-2022,Mark White,Pune,9.14962E+11,Pepsi,Cold Drink,7,20,140
3417,02-12-2022,Karen Short,Jaipur,9.18419E+11,Perfume,Beauty,3,80,240
3207,22-10-2022,Amy Dunn,Pune,9.1594E+11,Pepsi,Cold Drink,1,20,20
8698,07-04-2023,Julie Bartlett,Pune,9.14534E+11,Coca-Cola,Cold Drink,4,40,160
3991,17-01-2022,Ethan Warner,Jaipur,9.15018E+11,Daal,Grocery,7,130,910
1344,25-10-2023,Robert Russell,Bangalore,9.13451E+11,Sugar,Grocery,5,30,150
7350,17-06-2023,Robert Lee,Ahmedabad,9.19694E+11,Daal,Grocery,5,130,650
7037,23-03-2022,Erica Berger,Ahmedabad,9.15176E+11,Pepsi,Cold Drink,7,20,140
3419,08-11-2023,Joseph Mooney,Pune,9.14607E+11,Shampoo,Beauty,4,40,160
2253,05-10-2022,Ellen Miller,Mumbai,9.1676E+11,Hair Spray,Cosmetics,10,230,2300
2889,02-05-2022,Dawn Michael,Mumbai,9.19162E+11,Face Cream,Cosmetics,8,100,800
3594,11-05-2023,April Perkins,Hyderabad,9.10296E+11,Hair Gel,Cosmetics,10,150,1500
7927,14-11-2023,Eric Holloway,Kolkata,9.19414E+11,Frooti,Cold Drink,5,30,150
7150,24-09-2023,Tyler Scott,Kolkata,9.12397E+11,Coca-Cola,Cold Drink,4,40,160
7649,31-03-2022,Kenneth Williams,Hyderabad,9.16012E+11,Face Cream,Cosmetics,3,100,300
3803,08-12-2023,Holly Payne,Delhi,9.17088E+11,Face Cream,Cosmetics,9,100,900
7741,18-09-2022,Anna Garcia,Hyderabad,9.15617E+11,Lipstick,Beauty,7,40,280
2507,08-02-2022,John Stevens,Lucknow,9.17319E+11,Frooti,Cold Drink,5,30,150
8498,08-08-2022,Blake Franklin,Bangalore,9.17278E+11,Mazaa,Cold Drink,10,20,200
1658,22-03-2022,Gerald White,Bangalore,9.15778E+11,Frooti,Cold Drink,10,30,300
9449,23-10-2022,Derrick Tran,Ahmedabad,9.11816E+11,Frooti,Cold Drink,9,30,270
6894,27-08-2022,Scott Gentry,Lucknow,9.1752E+11,Coca-Cola,Cold Drink,3,40,120
4259,24-09-2022,Kathryn Villa,Mumbai,9.19319E+11,Rice,Grocery,8,100,800
8868,09-07-2023,Jose Hansen Jr.,Pune,9.17839E+11,Lipstick,Beauty,8,40,320
6044,06-11-2022,Melanie Scott,Delhi,9.11593E+11,Lipstick,Beauty,7,40,280
7060,31-05-2022,Alexandria Heath,Kolkata,9.10061E+11,Sugar,Grocery,2,30,60
3507,07-10-2023,Elizabeth Brock,Pune,9.18625E+11,Lipstick,Beauty,1,40,40
8056,11-02-2022,Mary Schmidt,Pune,9.108E+11,Pepsi,Cold Drink,1,20,20
5518,03-08-2023,Christie Johnson,Hyderabad,9.1643E+11,Lipstick,Beauty,6,40,240
2559,03-12-2023,Christopher Lee,Ahmedabad,9.19046E+11,Hair Gel,Cosmetics,8,150,1200
2834,31-03-2022,Julie Stewart,Chennai,9.10844E+11,Shampoo,Beauty,1,40,40
1190,24-03-2022,Thomas White,Lucknow,9.17163E+11,Tea,Grocery,6,100,600
7694,23-07-2023,Scott Porter,Chennai,9.1116E+11,Pepsi,Cold Drink,10,20,200
1377,22-10-2023,Jessica Wood,Hyderabad,9.14023E+11,Daal,Grocery,4,130,520
4255,25-10-2023,Glen Garcia,Ahmedabad,9.19217E+11,Sprite,Cold Drink,6,30,180
9215,28-07-2022,Elizabeth Terry,Chennai,9.11043E+11,Coca-Cola,Cold Drink,3,40,120
2463,29-07-2023,Marcus Campos,Bangalore,9.19611E+11,Coca-Cola,Cold Drink,7,40,280
7193,15-09-2022,Brandy Romero,Hyderabad,9.14299E+11,Hair Gel,Cosmetics,3,150,450
2080,26-08-2023,Gina Pena,Bangalore,9.18724E+11,Face Cream,Cosmetics,10,100,1000
7350,27-01-2023,James Gardner,Chennai,9.15462E+11,Bath Soap,Cosmetics,3,80,240
7527,23-05-2023,Arthur Lyons,Pune,9.1702E+11,Face Cream,Cosmetics,1,100,100
1045,13-09-2023,Krystal Cook,Chennai,9.17756E+11,Perfume,Beauty,3,80,240
4323,21-12-2023,Alicia Stokes,Ahmedabad,9.15791E+11,Wheat,Grocery,9,120,1080
7753,21-05-2023,Alex Gonzalez,Ahmedabad,9.11022E+11,Sprite,Cold Drink,2,30,60
7879,09-10-2023,Aaron Whitehead,Chennai,9.17593E+11,Lipstick,Beauty,1,40,40
6860,18-10-2023,Cynthia Elliott,Mumbai,9.10526E+11,Frooti,Cold Drink,5,30,150
1125,12-12-2023,Sheri Gonzales,Chennai,9.10039E+11,Body Lotion,Cosmetics,2,200,400
7865,14-03-2023,Brenda Morgan,Delhi,9.1346E+11,Sprite,Cold Drink,8,30,240
2336,10-08-2022,Andrew Dixon,Ahmedabad,9.17135E+11,Perfume,Beauty,5,80,400
5574,12-08-2022,Alexis Diaz,Delhi,9.12138E+11,Rice,Grocery,1,100,100
5396,21-03-2022,Theresa Douglas,Kolkata,9.18558E+11,Face Cream,Cosmetics,10,100,1000
4631,04-04-2023,Richard Johnson,Chennai,9.10883E+11,Pepsi,Cold Drink,10,20,200
5669,28-04-2022,Scott Weber,Mumbai,9.18376E+11,Shampoo,Beauty,10,40,400
8138,09-04-2022,Jessica Richardson,Delhi,9.11796E+11,Shampoo,Beauty,6,40,240
2215,23-06-2022,Alexander Calhoun,Bangalore,9.11227E+11,Pepsi,Cold Drink,1,20,20
